order_id,order_date,ship_date,ship_mode,customer_id,product_id,quantity,discount
24576,08/04/2021,08/08/2021,Standard Class,CUST-271,PD-340,8,0.0
24577,01/27/2021,01/30/2021,Second Class,CUST-117,PD-430,10,0.0
24578,06/01/2022,06/02/2022,First Class,CUST-453,PD-316,11,0.0
24579,03/24/2022,03/29/2022,Standard Class,CUST-641,PD-702,10,0.0
24580,01/04/2022,01/07/2022,Second Class,CUST-783,PD-1347,6,0.0
24581,02/06/2021,02/09/2021,Second Class,CUST-696,PD-1194,1,0.0
24582,07/17/2022,07/18/2022,First Class,CUST-493,PD-904,10,0.0
24583,02/12/2021,02/18/2021,Standard Class,CUST-423,PD-161,12,0.4
24584,06/19/2024,06/26/2024,Standard Class,CUST-58,PD-418,10,0.0
24585,07/19/2022,07/24/2022,Standard Class,CUST-385,PD-1500,3,0.1
24586,10/13/2022,10/14/2022,First Class,CUST-324,PD-651,11,0.0
24587,02/24/2024,03/02/2024,Standard Class,CUST-425,PD-18,2,0.0
24588,03/14/2020,03/15/2020,First Class,CUST-135,PD-786,12,0.0
24589,10/27/2024,10/28/2024,First Class,CUST-663,PD-1214,3,0.0
24590,11/12/2021,11/17/2021,Standard Class,CUST-89,PD-713,10,0.0
24591,05/21/2022,05/25/2022,Standard Class,CUST-497,PD-42,11,0.0
24592,12/30/2024,12/31/2024,First Class,CUST-178,PD-456,2,0.2
24593,03/22/2023,03/28/2023,Standard Class,CUST-305,PD-694,5,0.2
24594,01/31/2024,02/06/2024,Standard Class,CUST-248,PD-686,8,0.0
24595,06/23/2023,06/30/2023,Standard Class,CUST-444,PD-505,4,0.0
24596,12/07/2021,12/11/2021,Standard Class,CUST-695,PD-748,14,0.0
24597,10/07/2023,10/12/2023,Standard Class,CUST-321,PD-820,11,0.0
24598,05/08/2023,05/11/2023,Second Class,CUST-435,PD-1012,5,0.2
24599,04/10/2021,04/17/2021,Standard Class,CUST-435,PD-647,10,0.2
24600,05/16/2024,05/22/2024,Standard Class,CUST-355,PD-542,6,0.0
24601,12/23/2020,12/26/2020,Second Class,CUST-823,PD-474,7,0.0
24602,05/16/2023,05/21/2023,Standard Class,CUST-993,PD-411,13,0.0
24603,12/24/2020,12/28/2020,Standard Class,CUST-135,PD-642,6,0.0
24604,11/10/2024,11/17/2024,Standard Class,CUST-333,PD-524,1,0.0
24605,02/09/2021,02/14/2021,Standard Class,CUST-753,PD-1527,12,0.1
24606,10/02/2020,10/08/2020,Standard Class,CUST-820,PD-347,1,0.0
24607,12/01/2024,12/06/2024,Standard Class,CUST-188,PD-1011,9,0.0
24608,08/23/2024,08/27/2024,Standard Class,CUST-432,PD-818,13,0.0
24609,06/01/2023,06/05/2023,Standard Class,CUST-864,PD-1191,7,0.0
24610,11/05/2021,11/08/2021,Second Class,CUST-980,PD-185,12,0.0
24611,07/04/2021,07/10/2021,Standard Class,CUST-623,PD-882,7,0.2
24612,09/01/2022,09/04/2022,Second Class,CUST-112,PD-955,2,0.0
24613,11/28/2020,12/02/2020,Standard Class,CUST-107,PD-643,10,0.1
24614,11/05/2021,11/08/2021,Second Class,CUST-37,PD-266,11,0.0
24615,05/17/2020,05/21/2020,Standard Class,CUST-425,PD-325,11,0.1
24616,05/21/2022,05/28/2022,Standard Class,CUST-641,PD-807,10,0.0
24617,11/19/2023,11/22/2023,Second Class,CUST-202,PD-694,3,0.1
24618,04/07/2020,04/13/2020,Standard Class,CUST-671,PD-1580,13,0.2
24619,03/01/2020,03/07/2020,Standard Class,CUST-804,PD-710,12,0.0
24620,08/25/2021,08/29/2021,Standard Class,CUST-596,PD-1436,2,0.0
24621,04/26/2020,04/30/2020,Standard Class,CUST-687,PD-1069,13,0.2
24622,02/25/2023,03/04/2023,Standard Class,CUST-207,PD-124,9,0.0
24623,12/07/2022,12/10/2022,Second Class,CUST-90,PD-1434,13,0.0
24624,12/27/2020,12/27/2020,Same Day,CUST-187,PD-465,11,0.0
24625,05/17/2021,05/21/2021,Standard Class,CUST-50,PD-1259,8,0.0
24626,09/06/2023,09/09/2023,Second Class,CUST-193,PD-1498,6,0.0
24627,02/17/2023,02/22/2023,Standard Class,CUST-278,PD-241,6,0.0
24628,06/01/2021,06/07/2021,Standard Class,CUST-427,PD-521,7,0.1
24629,11/18/2024,11/23/2024,Standard Class,CUST-767,PD-476,10,0.2
24630,12/11/2024,12/14/2024,Second Class,CUST-98,PD-1,2,0.0
24631,11/15/2020,11/19/2020,Standard Class,CUST-749,PD-132,10,0.0
24632,01/19/2020,01/22/2020,Second Class,CUST-512,PD-894,4,0.0
24633,11/18/2021,11/23/2021,Standard Class,CUST-955,PD-1257,11,0.0
24634,06/06/2024,06/10/2024,Standard Class,CUST-585,PD-1025,14,0.0
24635,12/13/2023,12/16/2023,Second Class,CUST-11,PD-1069,3,0.0
24636,03/04/2024,03/09/2024,Standard Class,CUST-932,PD-1289,3,0.1
24637,03/02/2022,03/09/2022,Standard Class,CUST-413,PD-904,10,0.2
24638,06/30/2024,07/05/2024,Standard Class,CUST-168,PD-835,12,0.0
24639,01/04/2021,01/08/2021,Standard Class,CUST-559,PD-982,2,0.0
24640,11/28/2024,12/05/2024,Standard Class,CUST-383,PD-262,12,0.0
24641,03/16/2020,03/21/2020,Standard Class,CUST-79,PD-555,6,0.0
24642,03/29/2022,04/01/2022,Second Class,CUST-378,PD-364,8,0.0
24643,10/15/2022,10/21/2022,Standard Class,CUST-150,PD-1430,6,0.0
24644,08/30/2023,09/03/2023,Standard Class,CUST-666,PD-1268,5,0.0
24645,01/13/2021,01/13/2021,Same Day,CUST-630,PD-1080,10,0.0
24646,08/11/2021,08/17/2021,Standard Class,CUST-144,PD-270,1,0.0
24647,03/09/2021,03/10/2021,First Class,CUST-853,PD-905,3,0.0
24648,07/10/2022,07/13/2022,Second Class,CUST-193,PD-1303,6,0.0
24649,11/17/2022,11/20/2022,Second Class,CUST-365,PD-1004,4,0.1
24650,01/16/2020,01/17/2020,First Class,CUST-106,PD-180,7,0.0
24651,11/06/2022,11/09/2022,Second Class,CUST-196,PD-1091,12,0.3
24652,04/23/2022,04/26/2022,Second Class,CUST-707,PD-274,2,0.1
24653,12/21/2024,12/22/2024,First Class,CUST-467,PD-495,10,0.2
24654,03/18/2022,03/25/2022,Standard Class,CUST-208,PD-1450,10,0.1
24655,06/01/2020,06/06/2020,Standard Class,CUST-674,PD-274,13,0.0
24656,03/12/2024,03/15/2024,Second Class,CUST-374,PD-1326,11,0.0
24657,01/18/2023,01/21/2023,Second Class,CUST-665,PD-413,12,0.0
24658,04/28/2023,05/05/2023,Standard Class,CUST-46,PD-1115,7,0.0
24659,04/23/2020,04/26/2020,Second Class,CUST-182,PD-1329,4,0.0
24660,08/20/2022,08/25/2022,Standard Class,CUST-821,PD-468,4,0.2
24661,06/25/2020,07/02/2020,Standard Class,CUST-690,PD-1126,8,0.2
24662,07/24/2023,07/31/2023,Standard Class,CUST-9,PD-1501,13,0.0
24663,08/18/2021,08/21/2021,Second Class,CUST-253,PD-497,6,0.2
24664,10/11/2024,10/14/2024,Second Class,CUST-529,PD-1158,7,0.0
24665,07/07/2020,07/13/2020,Standard Class,CUST-78,PD-478,8,0.0
24666,06/30/2021,07/05/2021,Standard Class,CUST-527,PD-638,14,0.0
24667,04/25/2020,05/01/2020,Standard Class,CUST-449,PD-800,3,0.0
24668,11/11/2024,11/18/2024,Standard Class,CUST-643,PD-775,14,0.1
24669,04/20/2021,04/25/2021,Standard Class,CUST-412,PD-604,11,0.3
24670,10/06/2023,10/11/2023,Standard Class,CUST-796,PD-641,1,0.0
24671,03/15/2024,03/21/2024,Standard Class,CUST-301,PD-167,13,0.2
24672,09/15/2022,09/18/2022,Second Class,CUST-917,PD-1414,14,0.1
24673,12/20/2020,12/24/2020,Standard Class,CUST-282,PD-787,7,0.0
24674,12/28/2024,01/04/2025,Standard Class,CUST-626,PD-866,7,0.0
24675,03/27/2023,03/28/2023,First Class,CUST-478,PD-820,1,0.0
24676,03/07/2024,03/12/2024,Standard Class,CUST-718,PD-145,12,0.0
24677,05/14/2022,05/17/2022,Second Class,CUST-946,PD-682,5,0.3
24678,02/08/2024,02/14/2024,Standard Class,CUST-969,PD-1148,6,0.2
24679,10/20/2023,10/26/2023,Standard Class,CUST-511,PD-439,13,0.0
24680,10/22/2021,10/27/2021,Standard Class,CUST-10,PD-1443,2,0.0
24681,11/22/2021,11/26/2021,Standard Class,CUST-999,PD-603,4,0.0
24682,01/22/2020,01/25/2020,Second Class,CUST-571,PD-1468,14,0.0
24683,09/01/2021,09/04/2021,Second Class,CUST-747,PD-739,3,0.3
24684,05/19/2024,05/24/2024,Standard Class,CUST-360,PD-1187,12,0.0
24685,11/29/2024,12/06/2024,Standard Class,CUST-290,PD-367,3,0.0
24686,02/12/2023,02/19/2023,Standard Class,CUST-380,PD-1562,7,0.0
24687,10/15/2021,10/19/2021,Standard Class,CUST-333,PD-453,7,0.1
24688,12/08/2020,12/13/2020,Standard Class,CUST-971,PD-1398,14,0.0
24689,11/08/2023,11/14/2023,Standard Class,CUST-564,PD-1520,10,0.0
24690,06/19/2020,06/26/2020,Standard Class,CUST-135,PD-1201,14,0.4
24691,02/09/2020,02/13/2020,Standard Class,CUST-395,PD-683,8,0.0
24692,02/02/2021,02/05/2021,Second Class,CUST-932,PD-1326,5,0.1
24693,12/29/2021,01/03/2022,Standard Class,CUST-40,PD-1146,1,0.0
24694,08/16/2022,08/19/2022,Second Class,CUST-559,PD-1552,12,0.1
24695,04/20/2022,04/25/2022,Standard Class,CUST-770,PD-1278,7,0.0
24696,01/01/2020,01/04/2020,Second Class,CUST-239,PD-1095,5,0.0
24697,09/27/2024,09/30/2024,Second Class,CUST-639,PD-1388,6,0.0
24698,12/17/2020,12/21/2020,Standard Class,CUST-723,PD-816,8,0.0
24699,12/03/2023,12/06/2023,Second Class,CUST-595,PD-1385,11,0.0
24700,12/29/2023,01/01/2024,Second Class,CUST-693,PD-362,14,0.0
24701,03/03/2024,03/06/2024,Second Class,CUST-566,PD-738,7,0.0
24702,03/11/2024,03/17/2024,Standard Class,CUST-387,PD-857,12,0.4
24703,09/24/2024,09/29/2024,Standard Class,CUST-247,PD-679,1,0.0
24704,02/28/2022,03/06/2022,Standard Class,CUST-320,PD-1003,11,0.0
24705,02/07/2020,02/12/2020,Standard Class,CUST-114,PD-1329,1,0.0
24706,09/23/2021,09/30/2021,Standard Class,CUST-280,PD-1362,14,0.0
24707,09/07/2020,09/13/2020,Standard Class,CUST-93,PD-1059,4,0.0
24708,07/02/2024,07/07/2024,Standard Class,CUST-717,PD-344,2,0.1
24709,11/14/2023,11/20/2023,Standard Class,CUST-305,PD-1522,9,0.0
24710,06/06/2024,06/10/2024,Standard Class,CUST-26,PD-1495,8,0.1
24711,04/25/2022,05/01/2022,Standard Class,CUST-916,PD-550,9,0.0
24712,06/12/2023,06/19/2023,Standard Class,CUST-952,PD-766,11,0.0
24713,01/25/2021,01/30/2021,Standard Class,CUST-631,PD-690,10,0.1
24714,06/06/2023,06/09/2023,Second Class,CUST-224,PD-1007,3,0.0
24715,09/09/2022,09/10/2022,First Class,CUST-82,PD-70,14,0.2
24716,05/22/2020,05/29/2020,Standard Class,CUST-167,PD-530,10,0.2
24717,05/30/2024,06/02/2024,Second Class,CUST-968,PD-716,2,0.1
24718,02/27/2021,03/06/2021,Standard Class,CUST-683,PD-767,9,0.0
24719,04/08/2021,04/13/2021,Standard Class,CUST-406,PD-614,6,0.0
24720,06/28/2022,07/04/2022,Standard Class,CUST-471,PD-34,14,0.0
24721,07/11/2023,07/15/2023,Standard Class,CUST-427,PD-914,14,0.2
24722,08/24/2023,08/27/2023,Second Class,CUST-217,PD-394,14,0.0
24723,02/03/2022,02/06/2022,Second Class,CUST-2,PD-1596,3,0.2
24724,08/02/2020,08/06/2020,Standard Class,CUST-780,PD-1504,11,0.2
24725,07/10/2022,07/14/2022,Standard Class,CUST-497,PD-922,13,0.2
24726,01/31/2023,02/03/2023,Second Class,CUST-764,PD-242,13,0.2
24727,06/29/2024,07/05/2024,Standard Class,CUST-756,PD-1357,1,0.0
24728,06/16/2021,06/19/2021,Second Class,CUST-352,PD-602,6,0.2
24729,10/09/2022,10/14/2022,Standard Class,CUST-799,PD-688,4,0.0
24730,04/27/2021,04/30/2021,Second Class,CUST-747,PD-442,13,0.1
24731,06/22/2021,06/28/2021,Standard Class,CUST-840,PD-800,9,0.2
24732,08/13/2022,08/17/2022,Standard Class,CUST-269,PD-1530,11,0.0
24733,05/13/2021,05/16/2021,Second Class,CUST-417,PD-658,13,0.0
24734,08/10/2022,08/10/2022,Same Day,CUST-662,PD-736,11,0.0
24735,08/28/2024,09/03/2024,Standard Class,CUST-971,PD-128,2,0.0
24736,01/28/2020,02/02/2020,Standard Class,CUST-262,PD-1289,11,0.0
24737,06/09/2023,06/12/2023,Second Class,CUST-1,PD-1449,11,0.0
24738,12/25/2024,12/28/2024,Second Class,CUST-82,PD-668,10,0.2
24739,10/19/2022,10/26/2022,Standard Class,CUST-331,PD-1591,9,0.0
24740,02/13/2021,02/20/2021,Standard Class,CUST-707,PD-1187,3,0.1
24741,01/05/2020,01/08/2020,Second Class,CUST-53,PD-1476,5,0.0
24742,04/20/2023,04/26/2023,Standard Class,CUST-442,PD-1202,2,0.0
24743,03/10/2023,03/15/2023,Standard Class,CUST-128,PD-877,12,0.0
24744,02/19/2021,02/23/2021,Standard Class,CUST-95,PD-919,6,0.0
24745,09/25/2024,09/26/2024,First Class,CUST-516,PD-1151,11,0.0
24746,01/29/2021,02/01/2021,Second Class,CUST-50,PD-1254,7,0.2
24747,04/01/2022,04/08/2022,Standard Class,CUST-74,PD-722,8,0.2
24748,10/28/2022,11/04/2022,Standard Class,CUST-974,PD-6,12,0.0
24749,07/22/2023,07/23/2023,First Class,CUST-9,PD-938,2,0.0
24750,01/19/2023,01/22/2023,Second Class,CUST-4,PD-560,13,0.0
24751,05/22/2022,05/22/2022,Same Day,CUST-512,PD-1300,12,0.0
24752,08/24/2023,08/29/2023,Standard Class,CUST-473,PD-1482,13,0.0
24753,10/30/2022,11/02/2022,Second Class,CUST-562,PD-731,9,0.0
24754,08/29/2023,09/03/2023,Standard Class,CUST-483,PD-708,8,0.0
24755,01/20/2020,01/24/2020,Standard Class,CUST-813,PD-953,7,0.0
24756,01/23/2024,01/26/2024,Second Class,CUST-284,PD-949,1,0.0
24757,04/08/2023,04/11/2023,Second Class,CUST-970,PD-960,7,0.1
24758,03/15/2022,03/18/2022,Second Class,CUST-176,PD-1566,14,0.1
24759,11/24/2022,11/29/2022,Standard Class,CUST-18,PD-1087,12,0.0
24760,10/06/2021,10/13/2021,Standard Class,CUST-719,PD-1226,8,0.0
24761,08/26/2021,08/29/2021,Second Class,CUST-924,PD-1021,1,0.0
24762,12/03/2020,12/08/2020,Standard Class,CUST-743,PD-19,3,0.0
24763,05/24/2021,05/29/2021,Standard Class,CUST-390,PD-574,8,0.0
24764,09/30/2021,10/04/2021,Standard Class,CUST-712,PD-124,14,0.0
24765,06/20/2020,06/23/2020,Second Class,CUST-226,PD-1074,5,0.0
24766,04/09/2021,04/16/2021,Standard Class,CUST-109,PD-435,13,0.0
24767,12/19/2020,12/25/2020,Standard Class,CUST-639,PD-1373,11,0.3
24768,12/28/2022,12/31/2022,Second Class,CUST-206,PD-1457,6,0.0
24769,03/02/2022,03/08/2022,Standard Class,CUST-958,PD-1381,7,0.2
24770,01/11/2024,01/17/2024,Standard Class,CUST-174,PD-1583,8,0.0
24771,02/17/2020,02/17/2020,Same Day,CUST-356,PD-1324,4,0.2
24772,08/03/2020,08/08/2020,Standard Class,CUST-742,PD-405,10,0.0
24773,09/21/2021,09/24/2021,Second Class,CUST-528,PD-23,4,0.2
24774,01/08/2022,01/12/2022,Standard Class,CUST-895,PD-39,12,0.1
24775,01/31/2023,02/01/2023,First Class,CUST-708,PD-818,10,0.0
24776,07/19/2021,07/22/2021,Second Class,CUST-692,PD-159,2,0.0
24777,11/19/2020,11/23/2020,Standard Class,CUST-79,PD-1015,3,0.0
24778,06/19/2020,06/25/2020,Standard Class,CUST-154,PD-671,14,0.0
24779,11/24/2021,11/27/2021,Second Class,CUST-919,PD-804,1,0.0
24780,10/27/2020,10/31/2020,Standard Class,CUST-833,PD-1296,11,0.3
24781,01/21/2021,01/22/2021,First Class,CUST-827,PD-916,11,0.1
24782,06/27/2022,07/04/2022,Standard Class,CUST-545,PD-1591,8,0.0
24783,02/22/2022,02/28/2022,Standard Class,CUST-785,PD-980,9,0.3
24784,12/11/2021,12/17/2021,Standard Class,CUST-205,PD-1323,3,0.0
24785,06/03/2023,06/06/2023,Second Class,CUST-452,PD-426,10,0.0
24786,04/20/2021,04/24/2021,Standard Class,CUST-752,PD-143,6,0.0
24787,03/06/2021,03/10/2021,Standard Class,CUST-720,PD-327,1,0.0
24788,04/13/2023,04/14/2023,First Class,CUST-647,PD-570,10,0.0
24789,08/04/2023,08/07/2023,Second Class,CUST-762,PD-736,11,0.0
24790,05/24/2023,05/27/2023,Second Class,CUST-722,PD-283,9,0.0
24791,12/10/2024,12/11/2024,First Class,CUST-197,PD-593,6,0.0
24792,12/25/2023,12/30/2023,Standard Class,CUST-678,PD-497,6,0.4
24793,03/16/2023,03/19/2023,Second Class,CUST-642,PD-633,6,0.0
24794,06/21/2023,06/24/2023,Second Class,CUST-518,PD-268,13,0.0
24795,05/31/2023,06/03/2023,Second Class,CUST-909,PD-712,8,0.0
24796,10/13/2022,10/16/2022,Second Class,CUST-572,PD-211,13,0.0
24797,08/29/2020,09/01/2020,Second Class,CUST-837,PD-405,12,0.0
24798,05/31/2023,06/05/2023,Standard Class,CUST-688,PD-1340,5,0.0
24799,03/09/2021,03/15/2021,Standard Class,CUST-61,PD-422,1,0.0
24800,02/28/2020,03/06/2020,Standard Class,CUST-64,PD-78,14,0.0
24801,10/27/2020,10/31/2020,Standard Class,CUST-982,PD-890,10,0.0
24802,05/28/2023,06/01/2023,Standard Class,CUST-72,PD-791,10,0.0
24803,09/17/2022,09/23/2022,Standard Class,CUST-393,PD-426,3,0.0
24804,04/19/2021,04/26/2021,Standard Class,CUST-57,PD-1451,11,0.0
24805,01/29/2022,02/04/2022,Standard Class,CUST-246,PD-1221,11,0.0
24806,08/13/2020,08/18/2020,Standard Class,CUST-443,PD-542,5,0.0
24807,05/20/2023,05/23/2023,Second Class,CUST-712,PD-504,14,0.0
24808,03/26/2020,04/02/2020,Standard Class,CUST-562,PD-1414,9,0.0
24809,06/22/2023,06/26/2023,Standard Class,CUST-571,PD-678,7,0.0
24810,04/19/2022,04/24/2022,Standard Class,CUST-490,PD-110,11,0.0
24811,04/01/2020,04/04/2020,Second Class,CUST-411,PD-1578,5,0.0
24812,03/16/2023,03/19/2023,Second Class,CUST-88,PD-1201,10,0.0
24813,04/26/2021,04/30/2021,Standard Class,CUST-558,PD-1277,10,0.0
24814,02/10/2020,02/14/2020,Standard Class,CUST-606,PD-1546,9,0.0
24815,01/08/2023,01/11/2023,Second Class,CUST-493,PD-731,3,0.0
24816,09/18/2021,09/25/2021,Standard Class,CUST-333,PD-135,8,0.2
24817,07/22/2020,07/29/2020,Standard Class,CUST-232,PD-131,2,0.0
24818,02/03/2022,02/08/2022,Standard Class,CUST-833,PD-281,10,0.2
24819,02/06/2023,02/10/2023,Standard Class,CUST-54,PD-1497,5,0.3
24820,05/19/2023,05/25/2023,Standard Class,CUST-732,PD-475,11,0.0
24821,10/30/2021,11/06/2021,Standard Class,CUST-97,PD-904,14,0.0
24822,05/04/2021,05/07/2021,Second Class,CUST-242,PD-199,6,0.0
24823,06/19/2021,06/23/2021,Standard Class,CUST-290,PD-1446,12,0.0
24824,04/14/2024,04/21/2024,Standard Class,CUST-881,PD-860,5,0.0
24825,09/01/2022,09/07/2022,Standard Class,CUST-772,PD-956,13,0.0
24826,10/03/2021,10/09/2021,Standard Class,CUST-954,PD-1415,6,0.0
24827,04/26/2024,05/01/2024,Standard Class,CUST-473,PD-1474,11,0.0
24828,12/01/2023,12/07/2023,Standard Class,CUST-508,PD-985,11,0.1
24829,10/31/2024,11/07/2024,Standard Class,CUST-892,PD-892,1,0.0
24830,02/26/2021,02/27/2021,First Class,CUST-803,PD-419,7,0.0
24831,11/06/2023,11/10/2023,Standard Class,CUST-689,PD-1496,13,0.0
24832,03/08/2022,03/12/2022,Standard Class,CUST-776,PD-451,4,0.0
24833,02/10/2021,02/14/2021,Standard Class,CUST-499,PD-224,9,0.0
24834,06/26/2024,06/29/2024,Second Class,CUST-807,PD-1369,13,0.0
24835,03/07/2023,03/08/2023,First Class,CUST-340,PD-1254,6,0.0
24836,04/04/2024,04/07/2024,Second Class,CUST-43,PD-792,14,0.0
24837,07/16/2022,07/17/2022,First Class,CUST-311,PD-101,4,0.1
24838,05/14/2020,05/20/2020,Standard Class,CUST-585,PD-253,3,0.0
24839,12/04/2024,12/10/2024,Standard Class,CUST-349,PD-444,12,0.0
24840,09/11/2022,09/14/2022,Second Class,CUST-212,PD-1052,11,0.2
24841,03/07/2022,03/11/2022,Standard Class,CUST-533,PD-23,9,0.0
24842,05/31/2021,06/07/2021,Standard Class,CUST-974,PD-1553,7,0.1
24843,02/13/2022,02/16/2022,Second Class,CUST-249,PD-828,11,0.1
24844,12/05/2023,12/08/2023,Second Class,CUST-10,PD-1543,1,0.0
24845,10/01/2024,10/04/2024,Second Class,CUST-95,PD-95,4,0.0
24846,08/30/2022,09/06/2022,Standard Class,CUST-647,PD-1614,2,0.0
24847,08/14/2022,08/20/2022,Standard Class,CUST-253,PD-1596,1,0.0
24848,06/02/2021,06/08/2021,Standard Class,CUST-40,PD-581,5,0.0
24849,09/04/2020,09/11/2020,Standard Class,CUST-845,PD-1285,6,0.1
24850,03/12/2020,03/17/2020,Standard Class,CUST-175,PD-130,4,0.3
24851,10/31/2021,11/06/2021,Standard Class,CUST-264,PD-515,14,0.0
24852,05/16/2022,05/22/2022,Standard Class,CUST-109,PD-41,13,0.0
24853,12/05/2020,12/08/2020,Second Class,CUST-431,PD-1220,10,0.0
24854,04/09/2022,04/13/2022,Standard Class,CUST-410,PD-583,5,0.2
24855,11/26/2021,12/01/2021,Standard Class,CUST-781,PD-979,13,0.1
24856,02/20/2020,02/23/2020,Second Class,CUST-245,PD-1115,6,0.0
24857,09/18/2020,09/25/2020,Standard Class,CUST-924,PD-902,13,0.0
24858,03/07/2021,03/10/2021,Second Class,CUST-64,PD-464,1,0.1
24859,04/27/2024,05/04/2024,Standard Class,CUST-200,PD-1332,9,0.0
24860,07/13/2024,07/18/2024,Standard Class,CUST-675,PD-853,5,0.0
24861,07/25/2020,08/01/2020,Standard Class,CUST-36,PD-1270,1,0.0
24862,08/19/2020,08/26/2020,Standard Class,CUST-578,PD-391,4,0.0
24863,02/05/2022,02/08/2022,Second Class,CUST-605,PD-202,9,0.0
24864,02/02/2020,02/05/2020,Second Class,CUST-756,PD-823,2,0.0
24865,05/02/2021,05/07/2021,Standard Class,CUST-569,PD-793,1,0.0
24866,08/08/2022,08/13/2022,Standard Class,CUST-711,PD-148,4,0.2
24867,07/14/2022,07/18/2022,Standard Class,CUST-649,PD-1412,14,0.0
24868,08/08/2022,08/12/2022,Standard Class,CUST-982,PD-942,9,0.1
24869,11/26/2024,12/01/2024,Standard Class,CUST-590,PD-998,6,0.0
24870,01/19/2020,01/25/2020,Standard Class,CUST-939,PD-1358,4,0.1
24871,06/18/2023,06/23/2023,Standard Class,CUST-724,PD-411,6,0.0
24872,06/27/2022,07/04/2022,Standard Class,CUST-503,PD-722,5,0.0
24873,01/14/2020,01/15/2020,First Class,CUST-772,PD-535,12,0.0
24874,04/06/2024,04/11/2024,Standard Class,CUST-53,PD-838,10,0.2
24875,06/05/2020,06/09/2020,Standard Class,CUST-869,PD-1419,1,0.0
24876,04/09/2022,04/12/2022,Second Class,CUST-66,PD-552,12,0.4
24877,08/17/2020,08/20/2020,Second Class,CUST-606,PD-818,6,0.0
24878,10/06/2023,10/12/2023,Standard Class,CUST-235,PD-1515,3,0.0
24879,12/05/2022,12/08/2022,Second Class,CUST-978,PD-726,6,0.3
24880,06/11/2020,06/14/2020,Second Class,CUST-218,PD-1508,8,0.0
24881,06/30/2021,07/03/2021,Second Class,CUST-31,PD-949,14,0.1
24882,07/07/2023,07/08/2023,First Class,CUST-804,PD-551,14,0.3
24883,10/12/2024,10/17/2024,Standard Class,CUST-574,PD-47,3,0.0
24884,02/27/2020,03/01/2020,Second Class,CUST-60,PD-144,14,0.0
24885,08/30/2021,09/02/2021,Second Class,CUST-606,PD-580,3,0.0
24886,04/03/2020,04/07/2020,Standard Class,CUST-579,PD-1116,6,0.4
24887,06/02/2023,06/05/2023,Second Class,CUST-348,PD-452,12,0.0
24888,04/17/2020,04/20/2020,Second Class,CUST-367,PD-597,14,0.2
24889,01/02/2023,01/09/2023,Standard Class,CUST-794,PD-1358,3,0.0
24890,12/15/2024,12/18/2024,Second Class,CUST-1000,PD-1139,9,0.1
24891,05/13/2023,05/19/2023,Standard Class,CUST-367,PD-491,11,0.0
24892,11/18/2020,11/22/2020,Standard Class,CUST-86,PD-985,3,0.0
24893,05/22/2020,05/25/2020,Second Class,CUST-158,PD-938,12,0.0
24894,06/10/2024,06/11/2024,First Class,CUST-803,PD-1414,7,0.0
24895,07/06/2020,07/07/2020,First Class,CUST-423,PD-862,3,0.0
24896,04/21/2021,04/27/2021,Standard Class,CUST-963,PD-1166,3,0.0
24897,06/16/2024,06/22/2024,Standard Class,CUST-514,PD-10,8,0.0
24898,05/30/2021,06/06/2021,Standard Class,CUST-972,PD-1320,2,0.0
24899,07/01/2021,07/06/2021,Standard Class,CUST-92,PD-737,8,0.0
24900,08/24/2022,08/31/2022,Standard Class,CUST-96,PD-1141,3,0.1
24901,03/24/2020,03/27/2020,Second Class,CUST-38,PD-349,8,0.1
24902,04/25/2024,05/02/2024,Standard Class,CUST-897,PD-453,6,0.1
24903,12/22/2021,12/26/2021,Standard Class,CUST-684,PD-234,8,0.0
24904,08/18/2024,08/21/2024,Second Class,CUST-792,PD-900,4,0.1
24905,11/12/2024,11/15/2024,Second Class,CUST-119,PD-872,6,0.3
24906,07/08/2021,07/13/2021,Standard Class,CUST-357,PD-1087,14,0.0
24907,05/23/2023,05/26/2023,Second Class,CUST-309,PD-577,13,0.0
24908,08/22/2022,08/25/2022,Second Class,CUST-667,PD-408,8,0.0
24909,05/11/2024,05/12/2024,First Class,CUST-932,PD-69,5,0.0
24910,03/13/2022,03/18/2022,Standard Class,CUST-540,PD-848,9,0.0
24911,10/28/2020,11/03/2020,Standard Class,CUST-846,PD-435,10,0.0
24912,02/05/2024,02/11/2024,Standard Class,CUST-269,PD-92,14,0.0
24913,03/06/2022,03/13/2022,Standard Class,CUST-142,PD-12,2,0.1
24914,08/06/2023,08/13/2023,Standard Class,CUST-108,PD-1435,4,0.1
24915,05/31/2024,06/07/2024,Standard Class,CUST-123,PD-1033,3,0.0
24916,03/26/2024,03/26/2024,Same Day,CUST-459,PD-442,13,0.0
24917,05/03/2022,05/07/2022,Standard Class,CUST-229,PD-369,4,0.0
24918,07/31/2023,08/03/2023,Second Class,CUST-944,PD-1096,14,0.0
24919,10/12/2024,10/18/2024,Standard Class,CUST-353,PD-617,12,0.0
24920,05/14/2023,05/21/2023,Standard Class,CUST-699,PD-398,7,0.0
24921,02/05/2023,02/08/2023,Second Class,CUST-602,PD-1341,5,0.2
24922,09/08/2024,09/13/2024,Standard Class,CUST-755,PD-1528,3,0.0
